respondent,democrat,republican,independent,democrat_noleaners,democrat_leaners,republican_leaners,probe,congenial,response_probe,question,condition,correct
793,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,1.0,dt,mc,1
795,0.0,0.0,1.0,,,,closed,,,aca,mc,0
795,0.0,0.0,1.0,,,,closed,,0.0,aca2,mc,0
795,0.0,0.0,1.0,,,,closed,,,gg,mc,0
795,0.0,0.0,1.0,,,,closed,,0.0,dt,mc,0
796,0.0,0.0,1.0,,,,closed,,,aca,mc,0
796,0.0,0.0,1.0,,,,closed,,0.0,aca2,mc,0
796,0.0,0.0,1.0,,,,closed,,,gg,mc,0
796,0.0,0.0,1.0,,,,closed,,1.0,dt,mc,1
797,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,0
797,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,0.0,aca2,mc,0
797,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,1
797,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,1.0,dt,mc,1
799,,,,,0.0,1.0,closed,0.0,,aca,mc,1
799,,,,,0.0,1.0,closed,0.0,0.0,aca2,mc,0
799,,,,,0.0,1.0,closed,0.0,,gg,mc,1
799,,,,,0.0,1.0,closed,1.0,1.0,dt,mc,1
801,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,0
801,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,0.0,aca2,mc,0
801,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,0
801,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,0.0,dt,mc,0
803,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,1
803,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,0.0,aca2,mc,0
803,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,0
803,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,0.0,dt,mc,0
804,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,0
804,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,1.0,aca2,mc,1
804,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,0
804,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,1.0,dt,mc,1
807,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,0
807,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,0.0,aca2,mc,0
807,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,0
807,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,1.0,dt,mc,1
808,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,aca,mc,1
808,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,1.0,aca2,mc,1
808,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,gg,mc,1
808,1.0,0.0,0.0,1.0,1.0,0.0,open,0.0,1.0,dt,mc,1
810,0.0,1.0,0.0,0.0,0.0,1.0,open,0.0,,aca,mc,1
810,0.0,1.0,0.0,0.0,0.0,1.0,open,0.0,0.0,aca2,mc,0
810,0.0,1.0,0.0,0.0,0.0,1.0,open,0.0,,gg,mc,0
810,0.0,1.0,0.0,0.0,0.0,1.0,open,1.0,1.0,dt,mc,1
814,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,aca,mc,0
814,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,0.0,aca2,mc,0
814,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,gg,mc,0
814,1.0,0.0,0.0,1.0,1.0,0.0,closed,0.0,0.0,dt,mc,0
819,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,0
819,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,0.0,aca2,mc,0
819,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,0
819,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,0.0,dt,mc,0
820,0.0,0.0,1.0,,,,closed,,,aca,mc,1
820,0.0,0.0,1.0,,,,closed,,1.0,aca2,mc,1
820,0.0,0.0,1.0,,,,closed,,,gg,mc,0
820,0.0,0.0,1.0,,,,closed,,1.0,dt,mc,1
821,1.0,0.0,0.0,,1.0,0.0,open,1.0,,aca,mc,1
821,1.0,0.0,0.0,,1.0,0.0,open,1.0,0.0,aca2,mc,0
821,1.0,0.0,0.0,,1.0,0.0,open,1.0,,gg,mc,0
821,1.0,0.0,0.0,,1.0,0.0,open,0.0,1.0,dt,mc,1
822,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,aca,mc,0
822,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,0.0,aca2,mc,0
822,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,gg,mc,1
822,1.0,0.0,0.0,1.0,1.0,0.0,open,0.0,0.0,dt,mc,0
824,1.0,0.0,0.0,,1.0,0.0,closed,1.0,,aca,mc,0
824,1.0,0.0,0.0,,1.0,0.0,closed,1.0,1.0,aca2,mc,1
824,1.0,0.0,0.0,,1.0,0.0,closed,1.0,,gg,mc,1
824,1.0,0.0,0.0,,1.0,0.0,closed,0.0,1.0,dt,mc,1
825,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,aca,mc,0
825,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,0.0,aca2,mc,0
825,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,gg,mc,1
825,1.0,0.0,0.0,1.0,1.0,0.0,closed,0.0,1.0,dt,mc,1
829,0.0,0.0,1.0,,,,open,,,aca,mc,1
829,0.0,0.0,1.0,,,,open,,0.0,aca2,mc,0
829,0.0,0.0,1.0,,,,open,,,gg,mc,0
829,0.0,0.0,1.0,,,,open,,0.0,dt,mc,0
833,1.0,0.0,0.0,,1.0,0.0,open,1.0,,aca,mc,0
833,1.0,0.0,0.0,,1.0,0.0,open,1.0,0.0,aca2,mc,0
833,1.0,0.0,0.0,,1.0,0.0,open,1.0,,gg,mc,0
833,1.0,0.0,0.0,,1.0,0.0,open,0.0,0.0,dt,mc,0
834,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,1
834,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,0.0,aca2,mc,0
834,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,0
834,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,0.0,dt,mc,0
835,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,aca,mc,1
835,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,1.0,aca2,mc,1
835,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,gg,mc,1
835,1.0,0.0,0.0,1.0,1.0,0.0,closed,0.0,1.0,dt,mc,1
837,1.0,0.0,0.0,,1.0,0.0,open,1.0,,aca,mc,1
837,1.0,0.0,0.0,,1.0,0.0,open,1.0,1.0,aca2,mc,1
837,1.0,0.0,0.0,,1.0,0.0,open,1.0,,gg,mc,1
837,1.0,0.0,0.0,,1.0,0.0,open,0.0,1.0,dt,mc,1
838,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,aca,mc,0
838,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,1.0,aca2,mc,1
838,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,gg,mc,1
838,1.0,0.0,0.0,1.0,1.0,0.0,closed,0.0,1.0,dt,mc,1
840,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,aca,mc,0
840,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,0.0,aca2,mc,0
840,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,gg,mc,1
840,1.0,0.0,0.0,1.0,1.0,0.0,closed,0.0,1.0,dt,mc,1
841,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,aca,mc,0
841,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,0.0,aca2,mc,0
841,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,gg,mc,0
841,1.0,0.0,0.0,1.0,1.0,0.0,closed,0.0,0.0,dt,mc,0
844,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,aca,mc,0
844,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,1.0,aca2,mc,1
844,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,gg,mc,0
844,1.0,0.0,0.0,1.0,1.0,0.0,closed,0.0,1.0,dt,mc,1
845,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,aca,mc,0
845,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,0.0,aca2,mc,0
845,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,gg,mc,0
845,1.0,0.0,0.0,1.0,1.0,0.0,open,0.0,1.0,dt,mc,1
846,1.0,0.0,0.0,,1.0,0.0,closed,1.0,,aca,mc,0
846,1.0,0.0,0.0,,1.0,0.0,closed,1.0,0.0,aca2,mc,0
846,1.0,0.0,0.0,,1.0,0.0,closed,1.0,,gg,mc,1
846,1.0,0.0,0.0,,1.0,0.0,closed,0.0,1.0,dt,mc,1
848,1.0,0.0,0.0,,1.0,0.0,closed,1.0,,aca,mc,0
848,1.0,0.0,0.0,,1.0,0.0,closed,1.0,1.0,aca2,mc,1
848,1.0,0.0,0.0,,1.0,0.0,closed,1.0,,gg,mc,0
848,1.0,0.0,0.0,,1.0,0.0,closed,0.0,1.0,dt,mc,1
849,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,0
849,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,0.0,aca2,mc,0
849,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,0
849,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,0.0,dt,mc,0
850,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,aca,mc,1
850,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,1.0,aca2,mc,1
850,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,gg,mc,0
850,1.0,0.0,0.0,1.0,1.0,0.0,open,0.0,1.0,dt,mc,1
852,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,0
852,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,0.0,aca2,mc,0
852,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,0
852,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,1.0,dt,mc,1
853,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,aca,mc,0
853,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,0.0,aca2,mc,0
853,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,gg,mc,0
853,1.0,0.0,0.0,1.0,1.0,0.0,open,0.0,1.0,dt,mc,1
855,1.0,0.0,0.0,,1.0,0.0,closed,1.0,,aca,mc,1
855,1.0,0.0,0.0,,1.0,0.0,closed,1.0,0.0,aca2,mc,0
855,1.0,0.0,0.0,,1.0,0.0,closed,1.0,,gg,mc,1
855,1.0,0.0,0.0,,1.0,0.0,closed,0.0,1.0,dt,mc,1
861,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,aca,mc,0
861,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,1.0,aca2,mc,1
861,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,gg,mc,1
861,1.0,0.0,0.0,1.0,1.0,0.0,open,0.0,0.0,dt,mc,0
863,0.0,0.0,1.0,,0.0,0.0,closed,0.0,,aca,mc,0
863,0.0,0.0,1.0,,0.0,0.0,closed,0.0,0.0,aca2,mc,0
863,0.0,0.0,1.0,,0.0,0.0,closed,0.0,,gg,mc,0
863,0.0,0.0,1.0,,0.0,0.0,closed,1.0,0.0,dt,mc,0
864,0.0,0.0,1.0,,,,closed,,,aca,mc,0
864,0.0,0.0,1.0,,,,closed,,0.0,aca2,mc,0
864,0.0,0.0,1.0,,,,closed,,,gg,mc,0
864,0.0,0.0,1.0,,,,closed,,1.0,dt,mc,1
868,0.0,1.0,0.0,0.0,0.0,1.0,open,0.0,,aca,mc,0
868,0.0,1.0,0.0,0.0,0.0,1.0,open,0.0,0.0,aca2,mc,0
868,0.0,1.0,0.0,0.0,0.0,1.0,open,0.0,,gg,mc,0
868,0.0,1.0,0.0,0.0,0.0,1.0,open,1.0,1.0,dt,mc,1
869,1.0,0.0,0.0,,1.0,0.0,closed,1.0,,aca,mc,0
869,1.0,0.0,0.0,,1.0,0.0,closed,1.0,0.0,aca2,mc,0
869,1.0,0.0,0.0,,1.0,0.0,closed,1.0,,gg,mc,0
869,1.0,0.0,0.0,,1.0,0.0,closed,0.0,1.0,dt,mc,1
870,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,aca,mc,0
870,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,0.0,aca2,mc,0
870,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,gg,mc,0
870,1.0,0.0,0.0,1.0,1.0,0.0,closed,0.0,1.0,dt,mc,1
873,0.0,1.0,0.0,0.0,0.0,1.0,open,0.0,,aca,mc,1
873,0.0,1.0,0.0,0.0,0.0,1.0,open,0.0,0.0,aca2,mc,0
873,0.0,1.0,0.0,0.0,0.0,1.0,open,0.0,,gg,mc,0
873,0.0,1.0,0.0,0.0,0.0,1.0,open,1.0,0.0,dt,mc,0
875,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,aca,mc,1
875,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,0.0,aca2,mc,0
875,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,gg,mc,0
875,1.0,0.0,0.0,1.0,1.0,0.0,closed,0.0,1.0,dt,mc,1
876,0.0,0.0,1.0,,,,closed,,,aca,mc,1
876,0.0,0.0,1.0,,,,closed,,0.0,aca2,mc,0
876,0.0,0.0,1.0,,,,closed,,,gg,mc,1
876,0.0,0.0,1.0,,,,closed,,1.0,dt,mc,1
878,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,aca,mc,1
878,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,0.0,aca2,mc,0
878,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,gg,mc,0
878,1.0,0.0,0.0,1.0,1.0,0.0,closed,0.0,1.0,dt,mc,1
881,,,,,0.0,1.0,closed,0.0,,aca,mc,1
881,,,,,0.0,1.0,closed,0.0,1.0,aca2,mc,1
881,,,,,0.0,1.0,closed,0.0,,gg,mc,0
881,,,,,0.0,1.0,closed,1.0,1.0,dt,mc,1
885,0.0,0.0,1.0,,,,open,,,aca,mc,0
885,0.0,0.0,1.0,,,,open,,0.0,aca2,mc,0
885,0.0,0.0,1.0,,,,open,,,gg,mc,0
885,0.0,0.0,1.0,,,,open,,1.0,dt,mc,1
887,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,0
887,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,0.0,aca2,mc,0
887,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,0
887,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,1.0,dt,mc,1
889,0.0,1.0,0.0,0.0,0.0,1.0,open,0.0,,aca,mc,0
889,0.0,1.0,0.0,0.0,0.0,1.0,open,0.0,0.0,aca2,mc,0
889,0.0,1.0,0.0,0.0,0.0,1.0,open,0.0,,gg,mc,0
889,0.0,1.0,0.0,0.0,0.0,1.0,open,1.0,0.0,dt,mc,0
891,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,0
891,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,1.0,aca2,mc,1
891,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,0
891,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,1.0,dt,mc,1
892,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,aca,mc,0
892,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,0.0,aca2,mc,0
892,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,gg,mc,1
892,1.0,0.0,0.0,1.0,1.0,0.0,closed,0.0,0.0,dt,mc,0
893,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,aca,mc,1
893,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,0.0,aca2,mc,0
893,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,gg,mc,0
893,1.0,0.0,0.0,1.0,1.0,0.0,open,0.0,1.0,dt,mc,1
895,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,1
895,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,0.0,aca2,mc,0
895,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,0
895,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,1.0,dt,mc,1
898,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,0
898,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,0.0,aca2,mc,0
898,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,0
898,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,0.0,dt,mc,0
902,,,,,0.0,1.0,closed,0.0,,aca,mc,0
902,,,,,0.0,1.0,closed,0.0,1.0,aca2,mc,1
902,,,,,0.0,1.0,closed,0.0,,gg,mc,0
902,,,,,0.0,1.0,closed,1.0,1.0,dt,mc,1
903,,,,,0.0,1.0,closed,0.0,,aca,mc,0
903,,,,,0.0,1.0,closed,0.0,1.0,aca2,mc,1
903,,,,,0.0,1.0,closed,0.0,,gg,mc,0
903,,,,,0.0,1.0,closed,1.0,1.0,dt,mc,1
905,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,aca,mc,0
905,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,0.0,aca2,mc,0
905,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,gg,mc,0
905,1.0,0.0,0.0,1.0,1.0,0.0,open,0.0,1.0,dt,mc,1
906,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,1
906,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,1.0,aca2,mc,1
906,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,1
906,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,1.0,dt,mc,1
907,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,0
907,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,0.0,aca2,mc,0
907,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,0
907,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,0.0,dt,mc,0
908,1.0,0.0,0.0,,1.0,0.0,open,1.0,,aca,mc,1
908,1.0,0.0,0.0,,1.0,0.0,open,1.0,1.0,aca2,mc,1
908,1.0,0.0,0.0,,1.0,0.0,open,1.0,,gg,mc,0
908,1.0,0.0,0.0,,1.0,0.0,open,0.0,1.0,dt,mc,1
909,0.0,1.0,0.0,0.0,0.0,1.0,open,0.0,,aca,mc,0
909,0.0,1.0,0.0,0.0,0.0,1.0,open,0.0,0.0,aca2,mc,0
909,0.0,1.0,0.0,0.0,0.0,1.0,open,0.0,,gg,mc,0
909,0.0,1.0,0.0,0.0,0.0,1.0,open,1.0,1.0,dt,mc,1
911,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,aca,mc,0
911,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,0.0,aca2,mc,0
911,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,gg,mc,1
911,1.0,0.0,0.0,1.0,1.0,0.0,open,0.0,1.0,dt,mc,1
912,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,aca,mc,0
912,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,0.0,aca2,mc,0
912,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,gg,mc,0
912,1.0,0.0,0.0,1.0,1.0,0.0,closed,0.0,1.0,dt,mc,1
913,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,aca,mc,1
913,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,1.0,aca2,mc,1
913,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,gg,mc,0
913,1.0,0.0,0.0,1.0,1.0,0.0,open,0.0,1.0,dt,mc,1
915,0.0,0.0,1.0,,,,open,,,aca,mc,0
915,0.0,0.0,1.0,,,,open,,0.0,aca2,mc,0
915,0.0,0.0,1.0,,,,open,,,gg,mc,0
915,0.0,0.0,1.0,,,,open,,1.0,dt,mc,1
917,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,aca,mc,0
917,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,0.0,aca2,mc,0
917,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,gg,mc,0
917,1.0,0.0,0.0,1.0,1.0,0.0,open,0.0,1.0,dt,mc,1
920,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,1
920,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,1.0,aca2,mc,1
920,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,0
920,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,1.0,dt,mc,1
923,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,aca,mc,1
923,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,1.0,aca2,mc,1
923,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,gg,mc,1
923,1.0,0.0,0.0,1.0,1.0,0.0,open,0.0,1.0,dt,mc,1
924,0.0,1.0,0.0,0.0,0.0,1.0,open,0.0,,aca,mc,0
924,0.0,1.0,0.0,0.0,0.0,1.0,open,0.0,0.0,aca2,mc,0
924,0.0,1.0,0.0,0.0,0.0,1.0,open,0.0,,gg,mc,0
924,0.0,1.0,0.0,0.0,0.0,1.0,open,1.0,1.0,dt,mc,1
925,0.0,0.0,1.0,,,,open,,,aca,mc,0
925,0.0,0.0,1.0,,,,open,,0.0,aca2,mc,0
925,0.0,0.0,1.0,,,,open,,,gg,mc,0
925,0.0,0.0,1.0,,,,open,,1.0,dt,mc,1
932,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,aca,mc,0
932,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,0.0,aca2,mc,0
932,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,gg,mc,0
932,1.0,0.0,0.0,1.0,1.0,0.0,open,0.0,1.0,dt,mc,1
933,,,,,0.0,1.0,closed,0.0,,aca,mc,0
933,,,,,0.0,1.0,closed,0.0,0.0,aca2,mc,0
933,,,,,0.0,1.0,closed,0.0,,gg,mc,1
933,,,,,0.0,1.0,closed,1.0,1.0,dt,mc,1
934,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,0
934,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,0.0,aca2,mc,0
934,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,0
934,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,1.0,dt,mc,1
935,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,aca,mc,0
935,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,1.0,aca2,mc,1
935,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,gg,mc,0
935,1.0,0.0,0.0,1.0,1.0,0.0,closed,0.0,0.0,dt,mc,0
936,0.0,0.0,1.0,,,,closed,,,aca,mc,1
936,0.0,0.0,1.0,,,,closed,,0.0,aca2,mc,0
936,0.0,0.0,1.0,,,,closed,,,gg,mc,1
936,0.0,0.0,1.0,,,,closed,,1.0,dt,mc,1
939,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,0
939,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,0.0,aca2,mc,0
939,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,1
939,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,0.0,dt,mc,0
941,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,0
941,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,1.0,aca2,mc,1
941,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,0
941,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,1.0,dt,mc,1
944,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,0
944,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,1.0,aca2,mc,1
944,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,0
944,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,1.0,dt,mc,1
949,1.0,0.0,0.0,,1.0,0.0,closed,1.0,,aca,mc,0
949,1.0,0.0,0.0,,1.0,0.0,closed,1.0,0.0,aca2,mc,0
949,1.0,0.0,0.0,,1.0,0.0,closed,1.0,,gg,mc,0
949,1.0,0.0,0.0,,1.0,0.0,closed,0.0,1.0,dt,mc,1
952,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,0
952,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,0.0,aca2,mc,0
952,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,0
952,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,1.0,dt,mc,1
955,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,0
955,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,0.0,aca2,mc,0
955,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,1
955,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,1.0,dt,mc,1
956,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,aca,mc,0
956,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,0.0,aca2,mc,0
956,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,gg,mc,1
956,1.0,0.0,0.0,1.0,1.0,0.0,closed,0.0,1.0,dt,mc,1
961,0.0,0.0,1.0,,,,closed,,,aca,mc,1
961,0.0,0.0,1.0,,,,closed,,1.0,aca2,mc,1
961,0.0,0.0,1.0,,,,closed,,,gg,mc,0
961,0.0,0.0,1.0,,,,closed,,1.0,dt,mc,1
963,0.0,0.0,1.0,,,,open,,,aca,mc,1
963,0.0,0.0,1.0,,,,open,,0.0,aca2,mc,0
963,0.0,0.0,1.0,,,,open,,,gg,mc,0
963,0.0,0.0,1.0,,,,open,,1.0,dt,mc,1
967,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,0
967,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,0.0,aca2,mc,0
967,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,0
967,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,1.0,dt,mc,1
970,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,0
970,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,0.0,aca2,mc,0
970,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,0
970,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,1.0,dt,mc,1
973,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,0
