respondent,democrat,republican,independent,democrat_noleaners,democrat_leaners,questions,responses,scale_correct_10,scale_correct_7,scale_mc_c_10,scale_mc_c_8,congenial
185,NA,NA,NA,NA,0,rg_s_gg2_4,10,1,1,NA,NA,0
185,NA,NA,NA,NA,0,rg_s_dt_1,8,0,0,NA,NA,0
185,NA,NA,NA,NA,0,rg_s_dt_2,9,0,0,NA,NA,0
185,NA,NA,NA,NA,0,rg_s_dt_3,5,0,0,NA,NA,0
185,NA,NA,NA,NA,0,rg_s_dt_4,10,1,1,1,1,1
187,1,0,0,1,1,rg_s_aca_1,1,0,1,NA,NA,0
187,1,0,0,1,1,rg_s_aca_2,0,1,1,NA,NA,0
187,1,0,0,1,1,rg_s_aca_3,1,0,0,0,0,1
187,1,0,0,1,1,rg_s_aca_4,3,0,0,NA,NA,0
187,1,0,0,1,1,rg_s_aca2_1,1,0,1,NA,NA,0
187,1,0,0,1,1,rg_s_aca2_2,0,1,1,NA,NA,0
187,1,0,0,1,1,rg_s_aca2_3,3,0,0,0,0,1
187,1,0,0,1,1,rg_s_aca2_4,0,1,1,NA,NA,0
187,1,0,0,1,1,rg_s_gg_1,4,0,0,NA,NA,0
187,1,0,0,1,1,rg_s_gg_2,5,0,0,NA,NA,0
187,1,0,0,1,1,rg_s_gg_3,9,0,0,NA,NA,0
187,1,0,0,1,1,rg_s_gg_4,10,1,1,1,1,1
187,1,0,0,1,1,rg_s_gg2_1,6,0,0,NA,NA,0
187,1,0,0,1,1,rg_s_gg2_2,10,1,1,NA,NA,1
187,1,0,0,1,1,rg_s_gg2_3,0,1,1,NA,NA,0
187,1,0,0,1,1,rg_s_gg2_4,8,0,1,NA,NA,1
187,1,0,0,1,1,rg_s_dt_1,6,0,0,NA,NA,0
187,1,0,0,1,1,rg_s_dt_2,2,0,1,NA,NA,0
187,1,0,0,1,1,rg_s_dt_3,2,0,1,NA,NA,0
187,1,0,0,1,1,rg_s_dt_4,10,1,1,1,1,0
188,0,0,1,NA,NA,rg_s_aca_1,5,0,0,NA,NA,0
188,0,0,1,NA,NA,rg_s_aca_2,5,0,0,NA,NA,0
188,0,0,1,NA,NA,rg_s_aca_3,5,0,0,0,0,NA
188,0,0,1,NA,NA,rg_s_aca_4,5,0,0,NA,NA,0
188,0,0,1,NA,NA,rg_s_aca2_1,5,0,0,NA,NA,0
188,0,0,1,NA,NA,rg_s_aca2_2,5,0,0,NA,NA,0
188,0,0,1,NA,NA,rg_s_aca2_3,5,0,0,0,0,NA
188,0,0,1,NA,NA,rg_s_aca2_4,5,0,0,NA,NA,0
188,0,0,1,NA,NA,rg_s_gg_1,0,1,1,NA,NA,0
188,0,0,1,NA,NA,rg_s_gg_2,0,1,1,NA,NA,0
188,0,0,1,NA,NA,rg_s_gg_3,0,1,1,NA,NA,0
188,0,0,1,NA,NA,rg_s_gg_4,10,1,1,1,1,NA
188,0,0,1,NA,NA,rg_s_gg2_1,0,1,1,NA,NA,0
188,0,0,1,NA,NA,rg_s_gg2_2,0,0,0,NA,NA,NA
188,0,0,1,NA,NA,rg_s_gg2_3,0,1,1,NA,NA,0
188,0,0,1,NA,NA,rg_s_gg2_4,10,1,1,NA,NA,NA
188,0,0,1,NA,NA,rg_s_dt_1,5,0,0,NA,NA,0
188,0,0,1,NA,NA,rg_s_dt_2,5,0,0,NA,NA,0
188,0,0,1,NA,NA,rg_s_dt_3,5,0,0,NA,NA,0
188,0,0,1,NA,NA,rg_s_dt_4,10,1,1,1,1,NA
189,0,0,1,NA,NA,rg_s_aca_1,0,1,1,NA,NA,0
189,0,0,1,NA,NA,rg_s_aca_2,10,0,0,NA,NA,0
189,0,0,1,NA,NA,rg_s_aca_3,10,1,1,1,1,NA
189,0,0,1,NA,NA,rg_s_aca_4,7,0,0,NA,NA,0
189,0,0,1,NA,NA,rg_s_aca2_1,10,0,0,NA,NA,0
189,0,0,1,NA,NA,rg_s_aca2_2,10,0,0,NA,NA,0
189,0,0,1,NA,NA,rg_s_aca2_3,3,0,0,0,0,NA
189,0,0,1,NA,NA,rg_s_aca2_4,7,0,0,NA,NA,0
189,0,0,1,NA,NA,rg_s_gg_1,2,0,1,NA,NA,0
189,0,0,1,NA,NA,rg_s_gg_2,1,0,1,NA,NA,0
189,0,0,1,NA,NA,rg_s_gg_3,10,0,0,NA,NA,0
189,0,0,1,NA,NA,rg_s_gg_4,10,1,1,1,1,NA
189,0,0,1,NA,NA,rg_s_gg2_1,0,1,1,NA,NA,0
189,0,0,1,NA,NA,rg_s_gg2_2,10,1,1,NA,NA,NA
189,0,0,1,NA,NA,rg_s_gg2_3,10,0,0,NA,NA,0
189,0,0,1,NA,NA,rg_s_gg2_4,10,1,1,NA,NA,NA
189,0,0,1,NA,NA,rg_s_dt_1,10,0,0,NA,NA,0
189,0,0,1,NA,NA,rg_s_dt_2,10,0,0,NA,NA,0
189,0,0,1,NA,NA,rg_s_dt_3,10,0,0,NA,NA,0
189,0,0,1,NA,NA,rg_s_dt_4,10,1,1,1,1,NA
190,1,0,0,NA,1,rg_s_aca_1,0,1,1,NA,NA,0
190,1,0,0,NA,1,rg_s_aca_2,0,1,1,NA,NA,0
190,1,0,0,NA,1,rg_s_aca_3,10,1,1,1,1,1
190,1,0,0,NA,1,rg_s_aca_4,5,0,0,NA,NA,0
190,1,0,0,NA,1,rg_s_aca2_1,5,0,0,NA,NA,0
190,1,0,0,NA,1,rg_s_aca2_2,5,0,0,NA,NA,0
190,1,0,0,NA,1,rg_s_aca2_3,5,0,0,0,0,1
190,1,0,0,NA,1,rg_s_aca2_4,0,1,1,NA,NA,0
190,1,0,0,NA,1,rg_s_gg_1,3,0,0,NA,NA,0
190,1,0,0,NA,1,rg_s_gg_2,2,0,1,NA,NA,0
190,1,0,0,NA,1,rg_s_gg_3,10,0,0,NA,NA,0
190,1,0,0,NA,1,rg_s_gg_4,10,1,1,1,1,1
190,1,0,0,NA,1,rg_s_gg2_1,2,0,1,NA,NA,0
190,1,0,0,NA,1,rg_s_gg2_2,2,0,0,NA,NA,1
190,1,0,0,NA,1,rg_s_gg2_3,8,0,0,NA,NA,0
190,1,0,0,NA,1,rg_s_gg2_4,8,0,1,NA,NA,1
190,1,0,0,NA,1,rg_s_dt_1,0,1,1,NA,NA,0
190,1,0,0,NA,1,rg_s_dt_2,0,1,1,NA,NA,0
190,1,0,0,NA,1,rg_s_dt_3,0,1,1,NA,NA,0
190,1,0,0,NA,1,rg_s_dt_4,10,1,1,1,1,0
191,0,0,1,NA,0,rg_s_aca_1,9,0,0,NA,NA,0
191,0,0,1,NA,0,rg_s_aca_2,0,1,1,NA,NA,0
191,0,0,1,NA,0,rg_s_aca_3,5,0,0,0,0,0
191,0,0,1,NA,0,rg_s_aca_4,4,0,0,NA,NA,0
191,0,0,1,NA,0,rg_s_aca2_1,0,1,1,NA,NA,0
191,0,0,1,NA,0,rg_s_aca2_2,0,1,1,NA,NA,0
191,0,0,1,NA,0,rg_s_aca2_3,0,0,0,0,0,0
191,0,0,1,NA,0,rg_s_aca2_4,4,0,0,NA,NA,0
191,0,0,1,NA,0,rg_s_gg_1,7,0,0,NA,NA,0
191,0,0,1,NA,0,rg_s_gg_2,5,0,0,NA,NA,0
191,0,0,1,NA,0,rg_s_gg_3,9,0,0,NA,NA,0
191,0,0,1,NA,0,rg_s_gg_4,7,0,0,0,0,0
191,0,0,1,NA,0,rg_s_gg2_1,0,1,1,NA,NA,0
191,0,0,1,NA,0,rg_s_gg2_2,5,0,0,NA,NA,0
191,0,0,1,NA,0,rg_s_gg2_3,2,0,1,NA,NA,0
191,0,0,1,NA,0,rg_s_gg2_4,7,0,0,NA,NA,0
191,0,0,1,NA,0,rg_s_dt_1,8,0,0,NA,NA,0
191,0,0,1,NA,0,rg_s_dt_2,0,1,1,NA,NA,0
191,0,0,1,NA,0,rg_s_dt_3,0,1,1,NA,NA,0
191,0,0,1,NA,0,rg_s_dt_4,3,0,0,0,0,1
192,NA,NA,NA,NA,0,rg_s_aca_1,3,0,0,NA,NA,0
192,NA,NA,NA,NA,0,rg_s_aca_2,7,0,0,NA,NA,0
192,NA,NA,NA,NA,0,rg_s_aca_3,7,0,0,0,0,0
192,NA,NA,NA,NA,0,rg_s_aca_4,5,0,0,NA,NA,0
192,NA,NA,NA,NA,0,rg_s_aca2_1,5,0,0,NA,NA,0
192,NA,NA,NA,NA,0,rg_s_aca2_2,8,0,0,NA,NA,0
192,NA,NA,NA,NA,0,rg_s_aca2_3,5,0,0,0,0,0
192,NA,NA,NA,NA,0,rg_s_aca2_4,9,0,0,NA,NA,0
192,NA,NA,NA,NA,0,rg_s_gg_1,0,1,1,NA,NA,0
192,NA,NA,NA,NA,0,rg_s_gg_2,0,1,1,NA,NA,0
192,NA,NA,NA,NA,0,rg_s_gg_3,0,1,1,NA,NA,0
192,NA,NA,NA,NA,0,rg_s_gg_4,0,0,0,0,0,0
192,NA,NA,NA,NA,0,rg_s_gg2_1,5,0,0,NA,NA,0
192,NA,NA,NA,NA,0,rg_s_gg2_2,5,0,0,NA,NA,0
192,NA,NA,NA,NA,0,rg_s_gg2_3,0,1,1,NA,NA,0
192,NA,NA,NA,NA,0,rg_s_gg2_4,5,0,0,NA,NA,0
192,NA,NA,NA,NA,0,rg_s_dt_1,0,1,1,NA,NA,0
192,NA,NA,NA,NA,0,rg_s_dt_2,0,1,1,NA,NA,0
192,NA,NA,NA,NA,0,rg_s_dt_3,0,1,1,NA,NA,0
192,NA,NA,NA,NA,0,rg_s_dt_4,10,1,1,1,1,1
194,NA,NA,NA,NA,0,rg_s_aca_1,1,0,1,NA,NA,0
194,NA,NA,NA,NA,0,rg_s_aca_2,0,1,1,NA,NA,0
194,NA,NA,NA,NA,0,rg_s_aca_3,5,0,0,0,0,0
194,NA,NA,NA,NA,0,rg_s_aca_4,5,0,0,NA,NA,0
194,NA,NA,NA,NA,0,rg_s_aca2_1,1,0,1,NA,NA,0
194,NA,NA,NA,NA,0,rg_s_aca2_2,0,1,1,NA,NA,0
194,NA,NA,NA,NA,0,rg_s_aca2_3,5,0,0,0,0,0
194,NA,NA,NA,NA,0,rg_s_aca2_4,0,1,1,NA,NA,0
194,NA,NA,NA,NA,0,rg_s_gg_1,0,1,1,NA,NA,0
194,NA,NA,NA,NA,0,rg_s_gg_2,0,1,1,NA,NA,0
194,NA,NA,NA,NA,0,rg_s_gg_3,5,0,0,NA,NA,0
194,NA,NA,NA,NA,0,rg_s_gg_4,9,0,1,0,1,0
194,NA,NA,NA,NA,0,rg_s_gg2_1,2,0,1,NA,NA,0
194,NA,NA,NA,NA,0,rg_s_gg2_2,9,0,1,NA,NA,0
194,NA,NA,NA,NA,0,rg_s_gg2_3,0,1,1,NA,NA,0
194,NA,NA,NA,NA,0,rg_s_gg2_4,9,0,1,NA,NA,0
194,NA,NA,NA,NA,0,rg_s_dt_1,1,0,1,NA,NA,0
194,NA,NA,NA,NA,0,rg_s_dt_2,1,0,1,NA,NA,0
194,NA,NA,NA,NA,0,rg_s_dt_3,3,0,0,NA,NA,0
194,NA,NA,NA,NA,0,rg_s_dt_4,10,1,1,1,1,1
195,1,0,0,1,1,rg_s_aca_1,8,0,0,NA,NA,0
195,1,0,0,1,1,rg_s_aca_2,5,0,0,NA,NA,0
195,1,0,0,1,1,rg_s_aca_3,3,0,0,0,0,1
195,1,0,0,1,1,rg_s_aca_4,8,0,0,NA,NA,0
195,1,0,0,1,1,rg_s_aca2_1,8,0,0,NA,NA,0
195,1,0,0,1,1,rg_s_aca2_2,8,0,0,NA,NA,0
195,1,0,0,1,1,rg_s_aca2_3,9,0,1,0,1,1
195,1,0,0,1,1,rg_s_aca2_4,0,1,1,NA,NA,0
195,1,0,0,1,1,rg_s_gg_1,10,0,0,NA,NA,0
195,1,0,0,1,1,rg_s_gg_2,10,0,0,NA,NA,0
195,1,0,0,1,1,rg_s_gg_3,10,0,0,NA,NA,0
195,1,0,0,1,1,rg_s_gg_4,10,1,1,1,1,1
195,1,0,0,1,1,rg_s_gg2_1,5,0,0,NA,NA,0
195,1,0,0,1,1,rg_s_gg2_2,10,1,1,NA,NA,1
195,1,0,0,1,1,rg_s_gg2_3,10,0,0,NA,NA,0
195,1,0,0,1,1,rg_s_gg2_4,10,1,1,NA,NA,1
195,1,0,0,1,1,rg_s_dt_1,10,0,0,NA,NA,0
195,1,0,0,1,1,rg_s_dt_2,10,0,0,NA,NA,0
195,1,0,0,1,1,rg_s_dt_3,10,0,0,NA,NA,0
195,1,0,0,1,1,rg_s_dt_4,10,1,1,1,1,0
198,NA,NA,NA,NA,0,rg_s_aca_1,1,0,1,NA,NA,0
198,NA,NA,NA,NA,0,rg_s_aca_2,0,1,1,NA,NA,0
198,NA,NA,NA,NA,0,rg_s_aca_3,10,1,1,1,1,0
198,NA,NA,NA,NA,0,rg_s_aca_4,5,0,0,NA,NA,0
198,NA,NA,NA,NA,0,rg_s_aca2_1,6,0,0,NA,NA,0
198,NA,NA,NA,NA,0,rg_s_aca2_2,2,0,1,NA,NA,0
198,NA,NA,NA,NA,0,rg_s_aca2_3,0,0,0,0,0,0
198,NA,NA,NA,NA,0,rg_s_aca2_4,10,0,0,NA,NA,0
198,NA,NA,NA,NA,0,rg_s_gg_1,2,0,1,NA,NA,0
198,NA,NA,NA,NA,0,rg_s_gg_2,0,1,1,NA,NA,0
198,NA,NA,NA,NA,0,rg_s_gg_3,1,0,1,NA,NA,0
198,NA,NA,NA,NA,0,rg_s_gg_4,0,0,0,0,0,0
198,NA,NA,NA,NA,0,rg_s_gg2_1,1,0,1,NA,NA,0
198,NA,NA,NA,NA,0,rg_s_gg2_2,1,0,0,NA,NA,0
198,NA,NA,NA,NA,0,rg_s_gg2_3,0,1,1,NA,NA,0
198,NA,NA,NA,NA,0,rg_s_gg2_4,10,1,1,NA,NA,0
198,NA,NA,NA,NA,0,rg_s_dt_1,10,0,0,NA,NA,0
198,NA,NA,NA,NA,0,rg_s_dt_2,10,0,0,NA,NA,0
198,NA,NA,NA,NA,0,rg_s_dt_3,1,0,1,NA,NA,0
198,NA,NA,NA,NA,0,rg_s_dt_4,1,0,0,0,0,1
203,1,0,0,1,1,rg_s_aca_1,0,1,1,NA,NA,0
203,1,0,0,1,1,rg_s_aca_2,5,0,0,NA,NA,0
203,1,0,0,1,1,rg_s_aca_3,9,0,1,0,1,1
203,1,0,0,1,1,rg_s_aca_4,5,0,0,NA,NA,0
203,1,0,0,1,1,rg_s_aca2_1,0,1,1,NA,NA,0
203,1,0,0,1,1,rg_s_aca2_2,5,0,0,NA,NA,0
203,1,0,0,1,1,rg_s_aca2_3,5,0,0,0,0,1
203,1,0,0,1,1,rg_s_aca2_4,5,0,0,NA,NA,0
203,1,0,0,1,1,rg_s_gg_1,8,0,0,NA,NA,0
203,1,0,0,1,1,rg_s_gg_2,5,0,0,NA,NA,0
203,1,0,0,1,1,rg_s_gg_3,10,0,0,NA,NA,0
203,1,0,0,1,1,rg_s_gg_4,6,0,0,0,0,1
203,1,0,0,1,1,rg_s_gg2_1,0,1,1,NA,NA,0
203,1,0,0,1,1,rg_s_gg2_2,5,0,0,NA,NA,1
203,1,0,0,1,1,rg_s_gg2_3,0,1,1,NA,NA,0
203,1,0,0,1,1,rg_s_gg2_4,9,0,1,NA,NA,1
203,1,0,0,1,1,rg_s_dt_1,10,0,0,NA,NA,0
203,1,0,0,1,1,rg_s_dt_2,0,1,1,NA,NA,0
203,1,0,0,1,1,rg_s_dt_3,5,0,0,NA,NA,0
203,1,0,0,1,1,rg_s_dt_4,10,1,1,1,1,0
204,1,0,0,1,1,rg_s_aca_1,0,1,1,NA,NA,0
204,1,0,0,1,1,rg_s_aca_2,0,1,1,NA,NA,0
204,1,0,0,1,1,rg_s_aca_3,0,0,0,0,0,1
204,1,0,0,1,1,rg_s_aca_4,0,1,1,NA,NA,0
204,1,0,0,1,1,rg_s_aca2_1,0,1,1,NA,NA,0
204,1,0,0,1,1,rg_s_aca2_2,0,1,1,NA,NA,0
204,1,0,0,1,1,rg_s_aca2_3,0,0,0,0,0,1
204,1,0,0,1,1,rg_s_aca2_4,3,0,0,NA,NA,0
204,1,0,0,1,1,rg_s_gg_1,2,0,1,NA,NA,0
204,1,0,0,1,1,rg_s_gg_2,1,0,1,NA,NA,0
204,1,0,0,1,1,rg_s_gg_3,7,0,0,NA,NA,0
204,1,0,0,1,1,rg_s_gg_4,0,0,0,0,0,1
204,1,0,0,1,1,rg_s_gg2_1,0,1,1,NA,NA,0
204,1,0,0,1,1,rg_s_gg2_2,5,0,0,NA,NA,1
204,1,0,0,1,1,rg_s_gg2_3,0,1,1,NA,NA,0
204,1,0,0,1,1,rg_s_gg2_4,1,0,0,NA,NA,1
204,1,0,0,1,1,rg_s_dt_1,0,1,1,NA,NA,0
204,1,0,0,1,1,rg_s_dt_2,0,1,1,NA,NA,0
204,1,0,0,1,1,rg_s_dt_3,0,1,1,NA,NA,0
204,1,0,0,1,1,rg_s_dt_4,10,1,1,1,1,0
208,1,0,0,1,1,rg_s_aca_1,0,1,1,NA,NA,0
208,1,0,0,1,1,rg_s_aca_2,0,1,1,NA,NA,0
208,1,0,0,1,1,rg_s_aca_3,0,0,0,0,0,1
208,1,0,0,1,1,rg_s_aca_4,0,1,1,NA,NA,0
208,1,0,0,1,1,rg_s_aca2_1,0,1,1,NA,NA,0
208,1,0,0,1,1,rg_s_aca2_2,0,1,1,NA,NA,0
208,1,0,0,1,1,rg_s_aca2_3,0,0,0,0,0,1
208,1,0,0,1,1,rg_s_aca2_4,0,1,1,NA,NA,0
208,1,0,0,1,1,rg_s_gg_1,7,0,0,NA,NA,0
208,1,0,0,1,1,rg_s_gg_2,1,0,1,NA,NA,0
208,1,0,0,1,1,rg_s_gg_3,10,0,0,NA,NA,0
208,1,0,0,1,1,rg_s_gg_4,10,1,1,1,1,1
208,1,0,0,1,1,rg_s_gg2_1,0,1,1,NA,NA,0
208,1,0,0,1,1,rg_s_gg2_2,0,0,0,NA,NA,1
208,1,0,0,1,1,rg_s_gg2_3,0,1,1,NA,NA,0
208,1,0,0,1,1,rg_s_gg2_4,9,0,1,NA,NA,1
208,1,0,0,1,1,rg_s_dt_1,10,0,0,NA,NA,0
208,1,0,0,1,1,rg_s_dt_2,7,0,0,NA,NA,0
208,1,0,0,1,1,rg_s_dt_3,7,0,0,NA,NA,0
208,1,0,0,1,1,rg_s_dt_4,10,1,1,1,1,0
210,0,1,0,0,0,rg_s_aca_1,6,0,0,NA,NA,0
210,0,1,0,0,0,rg_s_aca_2,4,0,0,NA,NA,0
210,0,1,0,0,0,rg_s_aca_3,7,0,0,0,0,0
210,0,1,0,0,0,rg_s_aca_4,3,0,0,NA,NA,0
210,0,1,0,0,0,rg_s_aca2_1,6,0,0,NA,NA,0
210,0,1,0,0,0,rg_s_aca2_2,6,0,0,NA,NA,0
210,0,1,0,0,0,rg_s_aca2_3,4,0,0,0,0,0
210,0,1,0,0,0,rg_s_aca2_4,6,0,0,NA,NA,0
210,0,1,0,0,0,rg_s_gg_1,0,1,1,NA,NA,0
210,0,1,0,0,0,rg_s_gg_2,0,1,1,NA,NA,0
210,0,1,0,0,0,rg_s_gg_3,0,1,1,NA,NA,0
210,0,1,0,0,0,rg_s_gg_4,0,0,0,0,0,0
210,0,1,0,0,0,rg_s_gg2_1,0,1,1,NA,NA,0
210,0,1,0,0,0,rg_s_gg2_2,0,0,0,NA,NA,0
210,0,1,0,0,0,rg_s_gg2_3,0,1,1,NA,NA,0
210,0,1,0,0,0,rg_s_gg2_4,0,0,0,NA,NA,0
210,0,1,0,0,0,rg_s_dt_1,4,0,0,NA,NA,0
210,0,1,0,0,0,rg_s_dt_2,0,1,1,NA,NA,0
210,0,1,0,0,0,rg_s_dt_3,0,1,1,NA,NA,0
210,0,1,0,0,0,rg_s_dt_4,10,1,1,1,1,1
214,1,0,0,1,1,rg_s_aca_1,6,0,0,NA,NA,0
214,1,0,0,1,1,rg_s_aca_2,4,0,0,NA,NA,0
214,1,0,0,1,1,rg_s_aca_3,7,0,0,0,0,1
214,1,0,0,1,1,rg_s_aca_4,5,0,0,NA,NA,0
214,1,0,0,1,1,rg_s_aca2_1,5,0,0,NA,NA,0
214,1,0,0,1,1,rg_s_aca2_2,7,0,0,NA,NA,0
214,1,0,0,1,1,rg_s_aca2_3,5,0,0,0,0,1
214,1,0,0,1,1,rg_s_aca2_4,7,0,0,NA,NA,0
214,1,0,0,1,1,rg_s_gg_1,7,0,0,NA,NA,0
214,1,0,0,1,1,rg_s_gg_2,5,0,0,NA,NA,0
214,1,0,0,1,1,rg_s_gg_3,7,0,0,NA,NA,0
214,1,0,0,1,1,rg_s_gg_4,5,0,0,0,0,1
214,1,0,0,1,1,rg_s_gg2_1,7,0,0,NA,NA,0
214,1,0,0,1,1,rg_s_gg2_2,5,0,0,NA,NA,1
214,1,0,0,1,1,rg_s_gg2_3,7,0,0,NA,NA,0
214,1,0,0,1,1,rg_s_gg2_4,6,0,0,NA,NA,1
214,1,0,0,1,1,rg_s_dt_1,7,0,0,NA,NA,0
214,1,0,0,1,1,rg_s_dt_2,4,0,0,NA,NA,0
214,1,0,0,1,1,rg_s_dt_3,6,0,0,NA,NA,0
214,1,0,0,1,1,rg_s_dt_4,7,0,0,0,0,0
215,0,0,1,NA,NA,rg_s_aca_1,0,1,1,NA,NA,0
215,0,0,1,NA,NA,rg_s_aca_2,4,0,0,NA,NA,0
215,0,0,1,NA,NA,rg_s_aca_3,5,0,0,0,0,NA
215,0,0,1,NA,NA,rg_s_aca_4,6,0,0,NA,NA,0
215,0,0,1,NA,NA,rg_s_aca2_1,7,0,0,NA,NA,0
215,0,0,1,NA,NA,rg_s_aca2_2,8,0,0,NA,NA,0
215,0,0,1,NA,NA,rg_s_aca2_3,7,0,0,0,0,NA
215,0,0,1,NA,NA,rg_s_aca2_4,6,0,0,NA,NA,0
215,0,0,1,NA,NA,rg_s_gg_1,3,0,0,NA,NA,0
215,0,0,1,NA,NA,rg_s_gg_2,4,0,0,NA,NA,0
215,0,0,1,NA,NA,rg_s_gg_3,4,0,0,NA,NA,0
215,0,0,1,NA,NA,rg_s_gg_4,4,0,0,0,0,NA
215,0,0,1,NA,NA,rg_s_gg2_1,5,0,0,NA,NA,0
215,0,0,1,NA,NA,rg_s_gg2_2,5,0,0,NA,NA,NA
215,0,0,1,NA,NA,rg_s_gg2_3,5,0,0,NA,NA,0
215,0,0,1,NA,NA,rg_s_gg2_4,5,0,0,NA,NA,NA
215,0,0,1,NA,NA,rg_s_dt_1,10,0,0,NA,NA,0
215,0,0,1,NA,NA,rg_s_dt_2,7,0,0,NA,NA,0
215,0,0,1,NA,NA,rg_s_dt_3,8,0,0,NA,NA,0
215,0,0,1,NA,NA,rg_s_dt_4,9,0,1,0,1,NA
216,1,0,0,1,1,rg_s_aca_1,1,0,1,NA,NA,0
216,1,0,0,1,1,rg_s_aca_2,1,0,1,NA,NA,0
216,1,0,0,1,1,rg_s_aca_3,1,0,0,0,0,1
216,1,0,0,1,1,rg_s_aca_4,5,0,0,NA,NA,0
216,1,0,0,1,1,rg_s_aca2_1,5,0,0,NA,NA,0
216,1,0,0,1,1,rg_s_aca2_2,1,0,1,NA,NA,0
216,1,0,0,1,1,rg_s_aca2_3,3,0,0,0,0,1
216,1,0,0,1,1,rg_s_aca2_4,1,0,1,NA,NA,0
216,1,0,0,1,1,rg_s_gg_1,5,0,0,NA,NA,0
216,1,0,0,1,1,rg_s_gg_2,1,0,1,NA,NA,0
216,1,0,0,1,1,rg_s_gg_3,9,0,0,NA,NA,0
216,1,0,0,1,1,rg_s_gg_4,9,0,1,0,1,1
216,1,0,0,1,1,rg_s_gg2_1,5,0,0,NA,NA,0
216,1,0,0,1,1,rg_s_gg2_2,1,0,0,NA,NA,1
216,1,0,0,1,1,rg_s_gg2_3,3,0,0,NA,NA,0
216,1,0,0,1,1,rg_s_gg2_4,8,0,1,NA,NA,1
216,1,0,0,1,1,rg_s_dt_1,8,0,0,NA,NA,0
216,1,0,0,1,1,rg_s_dt_2,9,0,0,NA,NA,0
216,1,0,0,1,1,rg_s_dt_3,1,0,1,NA,NA,0
216,1,0,0,1,1,rg_s_dt_4,8,0,1,0,1,0
217,0,0,1,NA,NA,rg_s_aca_1,7,0,0,NA,NA,0
217,0,0,1,NA,NA,rg_s_aca_2,2,0,1,NA,NA,0
217,0,0,1,NA,NA,rg_s_aca_3,7,0,0,0,0,NA
217,0,0,1,NA,NA,rg_s_aca_4,8,0,0,NA,NA,0
217,0,0,1,NA,NA,rg_s_aca2_1,3,0,0,NA,NA,0
217,0,0,1,NA,NA,rg_s_aca2_2,2,0,1,NA,NA,0
217,0,0,1,NA,NA,rg_s_aca2_3,8,0,1,0,1,NA
217,0,0,1,NA,NA,rg_s_aca2_4,3,0,0,NA,NA,0
217,0,0,1,NA,NA,rg_s_gg_1,9,0,0,NA,NA,0
217,0,0,1,NA,NA,rg_s_gg_2,9,0,0,NA,NA,0
217,0,0,1,NA,NA,rg_s_gg_3,9,0,0,NA,NA,0
217,0,0,1,NA,NA,rg_s_gg_4,9,0,1,0,1,NA
217,0,0,1,NA,NA,rg_s_gg2_1,3,0,0,NA,NA,0
217,0,0,1,NA,NA,rg_s_gg2_2,8,0,1,NA,NA,NA
217,0,0,1,NA,NA,rg_s_gg2_3,1,0,1,NA,NA,0
217,0,0,1,NA,NA,rg_s_gg2_4,10,1,1,NA,NA,NA
217,0,0,1,NA,NA,rg_s_dt_1,8,0,0,NA,NA,0
217,0,0,1,NA,NA,rg_s_dt_2,9,0,0,NA,NA,0
217,0,0,1,NA,NA,rg_s_dt_3,10,0,0,NA,NA,0
217,0,0,1,NA,NA,rg_s_dt_4,10,1,1,1,1,NA
218,1,0,0,1,1,rg_s_aca_1,0,1,1,NA,NA,0
218,1,0,0,1,1,rg_s_aca_2,4,0,0,NA,NA,0
218,1,0,0,1,1,rg_s_aca_3,1,0,0,0,0,1
218,1,0,0,1,1,rg_s_aca_4,0,1,1,NA,NA,0
218,1,0,0,1,1,rg_s_aca2_1,0,1,1,NA,NA,0
218,1,0,0,1,1,rg_s_aca2_2,5,0,0,NA,NA,0
218,1,0,0,1,1,rg_s_aca2_3,0,0,0,0,0,1
218,1,0,0,1,1,rg_s_aca2_4,0,1,1,NA,NA,0
218,1,0,0,1,1,rg_s_gg_1,4,0,0,NA,NA,0
218,1,0,0,1,1,rg_s_gg_2,4,0,0,NA,NA,0
218,1,0,0,1,1,rg_s_gg_3,8,0,0,NA,NA,0
218,1,0,0,1,1,rg_s_gg_4,5,0,0,0,0,1
218,1,0,0,1,1,rg_s_gg2_1,5,0,0,NA,NA,0
218,1,0,0,1,1,rg_s_gg2_2,2,0,0,NA,NA,1
218,1,0,0,1,1,rg_s_gg2_3,5,0,0,NA,NA,0
218,1,0,0,1,1,rg_s_gg2_4,2,0,0,NA,NA,1
218,1,0,0,1,1,rg_s_dt_1,10,0,0,NA,NA,0
218,1,0,0,1,1,rg_s_dt_2,1,0,1,NA,NA,0
218,1,0,0,1,1,rg_s_dt_3,1,0,1,NA,NA,0
218,1,0,0,1,1,rg_s_dt_4,10,1,1,1,1,0
220,1,0,0,1,1,rg_s_aca_1,3,0,0,NA,NA,0
220,1,0,0,1,1,rg_s_aca_2,4,0,0,NA,NA,0
220,1,0,0,1,1,rg_s_aca_3,7,0,0,0,0,1
220,1,0,0,1,1,rg_s_aca_4,2,0,1,NA,NA,0
220,1,0,0,1,1,rg_s_aca2_1,4,0,0,NA,NA,0
220,1,0,0,1,1,rg_s_aca2_2,8,0,0,NA,NA,0
220,1,0,0,1,1,rg_s_aca2_3,5,0,0,0,0,1
220,1,0,0,1,1,rg_s_aca2_4,6,0,0,NA,NA,0
